AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2,distance
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,64.51549,65.00944,Mnirbhay1_11,AGHA,11,M,ɡʱ,HIN,t_0300938,TGT,stimuli_raw/wav/Fsakshi2.wav,11,Fsakshi2_11,HIN,61.46,61.02,ɡʱ,False,Fsakshi,AGHA,0.3560546534686525
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,35.80924,36.21,Mrajesh2_11,AGHA,11,M,ɡʱ,HIN,t_1180718,TGT,stimuli_raw/wav/Fbhavya1.wav,12,Fbhavya1_12,HIN,78.8573,78.43,ɡʱ,False,Fbhavya,AGHA,0.32600425431045155
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,66.42,66.86,Mnirbhay1_12,AGHA,12,M,ɡʱ,HIN,t_1347747,TGT,stimuli_raw/wav/Fsakshi1.wav,12,Fsakshi1_12,HIN,56.63,56.2,ɡʱ,False,Fsakshi,AGHA,0.36422521040906397
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,35.80924,36.21,Mrajesh2_11,AGHA,11,M,ɡʱ,HIN,t_1180742,TGT,stimuli_raw/wav/Fbhavya1.wav,12,Fbhavya1_12,HIN,78.8573,78.43,ɡʱ,False,Fbhavya,AGHA,0.32600425431045155
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,66.42,66.86,Mnirbhay1_12,AGHA,12,M,ɡʱ,HIN,t_1346583,TGT,stimuli_raw/wav/Fsakshi1.wav,11,Fsakshi1_11,HIN,54.25,53.77,ɡʱ,False,Fsakshi,AGHA,0.38600151927708676
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,64.26,64.81,Mnirbhay2_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0308168,TGT,stimuli_raw/wav/Fsakshi2.wav,18,Fsakshi2_18,ENG,88.61,88.17,t͡ʃʰ,False,Fsakshi,ATXHA,0.3647952019729148
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,105.91054,106.35,Mrajesh1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0595935,TGT,stimuli_raw/wav/Fbhavya2.wav,16,Fbhavya2_16,ENG,54.86326,54.46,t͡ʃʰ,False,Fbhavya,ATXHA,0.3155382989101358
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1182915,TGT,stimuli_raw/wav/Fbhavya1.wav,17,Fbhavya1_17,ENG,135.13849,134.73685,t͡ʃʰ,False,Fbhavya,ATXHA,0.28438227938781035
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,107.51,107.97,Mnirbhay1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0308211,TGT,stimuli_raw/wav/Fsakshi2.wav,18,Fsakshi2_18,ENG,88.61,88.17,t͡ʃʰ,False,Fsakshi,ATXHA,0.38312040123652924
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1349517,TGT,stimuli_raw/wav/Fsakshi1.wav,16,Fsakshi1_16,ENG,71.61,71.22,t͡ʃʰ,False,Fsakshi,ATXHA,0.356185181528198
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,104.15401999999999,104.55,Mrajesh1_17,ATXHA,17,M,t͡ʃʰ,ENG,t_1182140,TGT,stimuli_raw/wav/Fbhavya1.wav,16,Fbhavya1_16,ENG,133.32595,132.92457,t͡ʃʰ,False,Fbhavya,ATXHA,0.29608234041812376
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,104.15401999999999,104.55,Mrajesh1_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0596018,TGT,stimuli_raw/wav/Fbhavya2.wav,16,Fbhavya2_16,ENG,54.86326,54.46,t͡ʃʰ,False,Fbhavya,ATXHA,0.3167158064497577
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0305685,TGT,stimuli_raw/wav/Fsakshi2.wav,17,Fsakshi2_17,ENG,86.43,86.16,t͡ʃʰ,False,Fsakshi,ATXHA,0.363888005125627
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,104.15401999999999,104.55,Mrajesh1_17,ATXHA,17,M,t͡ʃʰ,ENG,t_1183880,TGT,stimuli_raw/wav/Fbhavya1.wav,17,Fbhavya1_17,ENG,135.13849,134.73685,t͡ʃʰ,False,Fbhavya,ATXHA,0.28359840414099535
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0304881,TGT,stimuli_raw/wav/Fsakshi2.wav,16,Fsakshi2_16,ENG,84.29,83.87406,t͡ʃʰ,False,Fsakshi,ATXHA,0.35831171850570437
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,107.51,107.97,Mnirbhay1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1353063,TGT,stimuli_raw/wav/Fsakshi1.wav,18,Fsakshi1_18,ENG,76.25,75.96,t͡ʃʰ,False,Fsakshi,ATXHA,0.3780352228094733
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.173629999999996,Mrajesh2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0596971,TGT,stimuli_raw/wav/Fbhavya2.wav,16,Fbhavya2_16,ENG,54.86326,54.46,t͡ʃʰ,False,Fbhavya,ATXHA,0.31060989656613347
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,50.49512,50.86762,Mrajesh2_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0597836,TGT,stimuli_raw/wav/Fbhavya2.wav,17,Fbhavya2_17,ENG,56.980869999999996,56.58,t͡ʃʰ,False,Fbhavya,ATXHA,0.2855977319969958
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,105.58,106.04,Mnirbhay1_17,ATXHA,17,M,t͡ʃʰ,ENG,t_1353098,TGT,stimuli_raw/wav/Fsakshi1.wav,18,Fsakshi1_18,ENG,76.25,75.96,t͡ʃʰ,False,Fsakshi,ATXHA,0.40183161285464974
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1183119,TGT,stimuli_raw/wav/Fbhavya1.wav,17,Fbhavya1_17,ENG,135.13849,134.73685,t͡ʃʰ,False,Fbhavya,ATXHA,0.28438227938781035
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,105.58,106.04,Mnirbhay1_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0305834,TGT,stimuli_raw/wav/Fsakshi2.wav,17,Fsakshi2_17,ENG,86.43,86.16,t͡ʃʰ,False,Fsakshi,ATXHA,0.35697899339154526
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,105.58,106.04,Mnirbhay1_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0307610,TGT,stimuli_raw/wav/Fsakshi2.wav,18,Fsakshi2_18,ENG,88.61,88.17,t͡ʃʰ,False,Fsakshi,ATXHA,0.39206796569585156
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,105.91054,106.35,Mrajesh1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0597039,TGT,stimuli_raw/wav/Fbhavya2.wav,16,Fbhavya2_16,ENG,54.86326,54.46,t͡ʃʰ,False,Fbhavya,ATXHA,0.3155382989101358
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,50.49512,50.86762,Mrajesh2_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0599612,TGT,stimuli_raw/wav/Fbhavya2.wav,18,Fbhavya2_18,ENG,59.07796,58.67,t͡ʃʰ,False,Fbhavya,ATXHA,0.31790155947287285
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,103.61,104.07,Mnirbhay1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_1351501,TGT,stimuli_raw/wav/Fsakshi1.wav,17,Fsakshi1_17,ENG,73.89,73.59,t͡ʃʰ,False,Fsakshi,ATXHA,0.3866381691048374
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0600465,TGT,stimuli_raw/wav/Fbhavya2.wav,18,Fbhavya2_18,ENG,59.07796,58.67,t͡ʃʰ,False,Fbhavya,ATXHA,0.312198242557818
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,103.61,104.07,Mnirbhay1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0305101,TGT,stimuli_raw/wav/Fsakshi2.wav,16,Fsakshi2_16,ENG,84.29,83.87406,t͡ʃʰ,False,Fsakshi,ATXHA,0.3307085259365893
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1354137,TGT,stimuli_raw/wav/Fsakshi1.wav,18,Fsakshi1_18,ENG,76.25,75.96,t͡ʃʰ,False,Fsakshi,ATXHA,0.3617164844303762
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,102.34576,102.75,Mrajesh1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0599689,TGT,stimuli_raw/wav/Fbhavya2.wav,18,Fbhavya2_18,ENG,59.07796,58.67,t͡ʃʰ,False,Fbhavya,ATXHA,0.3231708604517463
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631000000001,111.19,Mrajesh1_20,ADXA,20,M,d͡ʒ,ENG,t_0603767,TGT,stimuli_raw/wav/Fbhavya2.wav,20,Fbhavya2_20,ENG,65.65195,65.26,d͡ʒ,False,Fbhavya,ADXA,0.3028396490767156
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_1358333,TGT,stimuli_raw/wav/Fsakshi1.wav,21,Fsakshi1_21,ENG,85.42,85.17,d͡ʒ,False,Fsakshi,ADXA,0.31890427531793253
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_1355597,TGT,stimuli_raw/wav/Fsakshi1.wav,19,Fsakshi1_19,ENG,80.88,80.6,d͡ʒ,False,Fsakshi,ADXA,0.34881012535822925
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,59.98104,60.35148,Mrajesh2_21,ADXA,21,M,d͡ʒ,ENG,t_1190878,TGT,stimuli_raw/wav/Fbhavya1.wav,21,Fbhavya1_21,ENG,156.16386,155.72,d͡ʒ,False,Fbhavya,ADXA,0.2749197361932122
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,129.03132,129.51,Mnirbhay1_21,ADXA,21,M,d͡ʒ,ENG,t_0310091,TGT,stimuli_raw/wav/Fsakshi2.wav,19,Fsakshi2_19,ENG,95.19,94.93,d͡ʒ,False,Fsakshi,ADXA,0.36461951619055716
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,56.541880000000006,56.920730000000006,Mrajesh2_19,ADXA,19,M,d͡ʒ,ENG,t_0602031,TGT,stimuli_raw/wav/Fbhavya2.wav,19,Fbhavya2_19,ENG,63.346419999999995,62.92,d͡ʒ,False,Fbhavya,ADXA,0.3124417868481018
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,73.9,74.32,Mnirbhay2_20,ADXA,20,M,d͡ʒ,ENG,t_0313815,TGT,stimuli_raw/wav/Fsakshi2.wav,21,Fsakshi2_21,ENG,99.77,99.39,d͡ʒ,False,Fsakshi,ADXA,0.35188944713886505
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,112.569,112.95,Mrajesh1_21,ADXA,21,M,d͡ʒ,ENG,t_0605679,TGT,stimuli_raw/wav/Fbhavya2.wav,21,Fbhavya2_21,ENG,67.833,67.45,d͡ʒ,False,Fbhavya,ADXA,0.2914202004946122
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,129.03132,129.51,Mnirbhay1_21,ADXA,21,M,d͡ʒ,ENG,t_0309207,TGT,stimuli_raw/wav/Fsakshi2.wav,19,Fsakshi2_19,ENG,95.19,94.93,d͡ʒ,False,Fsakshi,ADXA,0.36461951619055716
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_1189192,TGT,stimuli_raw/wav/Fbhavya1.wav,20,Fbhavya1_20,ENG,154.12736999999998,153.72406,d͡ʒ,False,Fbhavya,ADXA,0.2813176598400118
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_1356689,TGT,stimuli_raw/wav/Fsakshi1.wav,20,Fsakshi1_20,ENG,83.08,82.72,d͡ʒ,False,Fsakshi,ADXA,0.3543347975270693
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,58.29303,58.667680000000004,Mrajesh2_20,ADXA,20,M,d͡ʒ,ENG,t_1186470,TGT,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,False,Fbhavya,ADXA,0.290858127695945
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,73.9,74.32,Mnirbhay2_20,ADXA,20,M,d͡ʒ,ENG,t_0310227,TGT,stimuli_raw/wav/Fsakshi2.wav,19,Fsakshi2_19,ENG,95.19,94.93,d͡ʒ,False,Fsakshi,ADXA,0.31679081580184604
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,56.541880000000006,56.920730000000006,Mrajesh2_19,ADXA,19,M,d͡ʒ,ENG,t_1188341,TGT,stimuli_raw/wav/Fbhavya1.wav,20,Fbhavya1_20,ENG,154.12736999999998,153.72406,d͡ʒ,False,Fbhavya,ADXA,0.28620677004407097
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631000000001,111.19,Mrajesh1_20,ADXA,20,M,d͡ʒ,ENG,t_0603078,TGT,stimuli_raw/wav/Fbhavya2.wav,20,Fbhavya2_20,ENG,65.65195,65.26,d͡ʒ,False,Fbhavya,ADXA,0.3028396490767156
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,129.03132,129.51,Mnirbhay1_21,ADXA,21,M,d͡ʒ,ENG,t_1357691,TGT,stimuli_raw/wav/Fsakshi1.wav,20,Fsakshi1_20,ENG,83.08,82.72,d͡ʒ,False,Fsakshi,ADXA,0.3647025832127821
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,122.84,123.28,Mrajesh1_25,ADXA,25,M,d͡ʒ,ENG,t_1186569,TGT,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,False,Fbhavya,ADXA,0.3248768659557911
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,77.2,77.64,Mnirbhay2_21,ADXA,21,M,d͡ʒ,ENG,t_1357724,TGT,stimuli_raw/wav/Fsakshi1.wav,20,Fsakshi1_20,ENG,83.08,82.72,d͡ʒ,False,Fsakshi,ADXA,0.31588704299656406
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,59.98104,60.35148,Mrajesh2_21,ADXA,21,M,d͡ʒ,ENG,t_1188460,TGT,stimuli_raw/wav/Fbhavya1.wav,20,Fbhavya1_20,ENG,154.12736999999998,153.72406,d͡ʒ,False,Fbhavya,ADXA,0.27529701180347044
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,d͡ʒ,ENG,t_1354972,TGT,stimuli_raw/wav/Fsakshi1.wav,19,Fsakshi1_19,ENG,80.88,80.6,d͡ʒ,False,Fsakshi,ADXA,0.32844811495892334
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,d͡ʒ,ENG,t_0310401,TGT,stimuli_raw/wav/Fsakshi2.wav,19,Fsakshi2_19,ENG,95.19,94.93,d͡ʒ,False,Fsakshi,ADXA,0.32552301702453373
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,122.84,123.28,Mrajesh1_25,ADXA,25,M,d͡ʒ,ENG,t_1190300,TGT,stimuli_raw/wav/Fbhavya1.wav,21,Fbhavya1_21,ENG,156.16386,155.72,d͡ʒ,False,Fbhavya,ADXA,0.31477464110578857
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_1188516,TGT,stimuli_raw/wav/Fbhavya1.wav,20,Fbhavya1_20,ENG,154.12736999999998,153.72406,d͡ʒ,False,Fbhavya,ADXA,0.2813176598400118
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,77.2,77.64,Mnirbhay2_21,ADXA,21,M,d͡ʒ,ENG,t_0313192,TGT,stimuli_raw/wav/Fsakshi2.wav,21,Fsakshi2_21,ENG,99.77,99.39,d͡ʒ,False,Fsakshi,ADXA,0.3379144445440969
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_1362744,TGT,stimuli_raw/wav/Fsakshi1.wav,23,Fsakshi1_23,ENG,92.63,92.22,z,False,Fsakshi,AZA,0.31251082232652844
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,67.66686,68.05261,Mrajesh2_24,AZA,24,M,z,ENG,t_0606417,TGT,stimuli_raw/wav/Fbhavya2.wav,22,Fbhavya2_22,ENG,71.9246,71.49,z,False,Fbhavya,AZA,0.2964833779425844
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,117.79048999999999,118.17,Mrajesh1_23,AZA,23,M,z,ENG,t_0610694,TGT,stimuli_raw/wav/Fbhavya2.wav,24,Fbhavya2_24,ENG,76.75981999999999,76.34,z,False,Fbhavya,AZA,0.31479565748402116
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_0317232,TGT,stimuli_raw/wav/Fsakshi2.wav,23,Fsakshi2_23,ENG,109.31,108.89,z,False,Fsakshi,AZA,0.30289469522873086
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,119.53255,119.95,Mrajesh1_24,AZA,24,M,z,ENG,t_0607359,TGT,stimuli_raw/wav/Fbhavya2.wav,22,Fbhavya2_22,ENG,71.9246,71.49,z,False,Fbhavya,AZA,0.3401677263847954
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_0318114,TGT,stimuli_raw/wav/Fsakshi2.wav,24,Fsakshi2_24,ENG,111.58,111.35,z,False,Fsakshi,AZA,0.34073335617376255
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_1191787,TGT,stimuli_raw/wav/Fbhavya1.wav,22,Fbhavya1_22,ENG,170.79595,170.38181,z,False,Fbhavya,AZA,0.3023741479669029
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,145.45592,145.54,Mnirbhay1_22,AZA,22,M,z,ENG,t_1363702,TGT,stimuli_raw/wav/Fsakshi1.wav,24,Fsakshi1_24,ENG,94.87,94.47,z,False,Fsakshi,AZA,0.31742022978325496
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_0610777,TGT,stimuli_raw/wav/Fbhavya2.wav,24,Fbhavya2_24,ENG,76.75981999999999,76.34,z,False,Fbhavya,AZA,0.3213848090314449
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_1362912,TGT,stimuli_raw/wav/Fsakshi1.wav,23,Fsakshi1_23,ENG,92.63,92.22,z,False,Fsakshi,AZA,0.31251082232652844
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,67.66686,68.05261,Mrajesh2_24,AZA,24,M,z,ENG,t_1196091,TGT,stimuli_raw/wav/Fbhavya1.wav,24,Fbhavya1_24,ENG,175.15,174.79101,z,False,Fbhavya,AZA,0.2977807704087131
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,145.45592,145.54,Mnirbhay1_22,AZA,22,M,z,ENG,t_1362922,TGT,stimuli_raw/wav/Fsakshi1.wav,23,Fsakshi1_23,ENG,92.63,92.22,z,False,Fsakshi,AZA,0.3382217723063625
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,145.45592,145.54,Mnirbhay1_22,AZA,22,M,z,ENG,t_0314830,TGT,stimuli_raw/wav/Fsakshi2.wav,22,Fsakshi2_22,ENG,106.81,106.54,z,False,Fsakshi,AZA,0.3263376243244091
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,117.79048999999999,118.17,Mrajesh1_23,AZA,23,M,z,ENG,t_1195280,TGT,stimuli_raw/wav/Fbhavya1.wav,24,Fbhavya1_24,ENG,175.15,174.79101,z,False,Fbhavya,AZA,0.29694885661041304
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,81.6,82.09,Mnirbhay2_22,AZA,22,M,z,ENG,t_0315712,TGT,stimuli_raw/wav/Fsakshi2.wav,22,Fsakshi2_22,ENG,106.81,106.54,z,False,Fsakshi,AZA,0.2693196166331992
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0608359,TGT,stimuli_raw/wav/Fbhavya2.wav,23,Fbhavya2_23,ENG,74.29251,73.85,z,False,Fbhavya,AZA,0.32703696733435983
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,145.45592,145.54,Mnirbhay1_22,AZA,22,M,z,ENG,t_0316594,TGT,stimuli_raw/wav/Fsakshi2.wav,23,Fsakshi2_23,ENG,109.31,108.89,z,False,Fsakshi,AZA,0.31037867284399295
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,119.53255,119.95,Mrajesh1_24,AZA,24,M,z,ENG,t_1191993,TGT,stimuli_raw/wav/Fbhavya1.wav,22,Fbhavya1_22,ENG,170.79595,170.38181,z,False,Fbhavya,AZA,0.31897955670786543
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,117.79048999999999,118.17,Mrajesh1_23,AZA,23,M,z,ENG,t_0606746,TGT,stimuli_raw/wav/Fbhavya2.wav,22,Fbhavya2_22,ENG,71.9246,71.49,z,False,Fbhavya,AZA,0.2986168319707365
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,145.45592,145.54,Mnirbhay1_22,AZA,22,M,z,ENG,t_0317506,TGT,stimuli_raw/wav/Fsakshi2.wav,23,Fsakshi2_23,ENG,109.31,108.89,z,False,Fsakshi,AZA,0.31037867284399295
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,67.66686,68.05261,Mrajesh2_24,AZA,24,M,z,ENG,t_0608481,TGT,stimuli_raw/wav/Fbhavya2.wav,23,Fbhavya2_23,ENG,74.29251,73.85,z,False,Fbhavya,AZA,0.31148887950767246
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_1364820,TGT,stimuli_raw/wav/Fsakshi1.wav,24,Fsakshi1_24,ENG,94.87,94.47,z,False,Fsakshi,AZA,0.2949204053202782
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_0606817,TGT,stimuli_raw/wav/Fbhavya2.wav,22,Fbhavya2_22,ENG,71.9246,71.49,z,False,Fbhavya,AZA,0.30555526553793017
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,81.6,82.09,Mnirbhay2_22,AZA,22,M,z,ENG,t_0317560,TGT,stimuli_raw/wav/Fsakshi2.wav,23,Fsakshi2_23,ENG,109.31,108.89,z,False,Fsakshi,AZA,0.26375929979981827
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,74.65066,74.9988,Mrajesh2_25,ADXHA,25,M,d͡ʒʱ,HIN,t_0611562,TGT,stimuli_raw/wav/Fbhavya2.wav,25,Fbhavya2_25,HIN,82.15961,81.75,d͡ʒʱ,False,Fbhavya,ADXHA,0.31336017410702716
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,168.79,169.23984,Mnirbhay1_26,ADXHA,26,M,d͡ʒʱ,HIN,t_1365429,TGT,stimuli_raw/wav/Fsakshi1.wav,25,Fsakshi1_25,HIN,99.94,99.57696,d͡ʒʱ,False,Fsakshi,ADXHA,0.34910025842562675
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,97.37,97.87,Mnirbhay2_25,ADXHA,25,M,d͡ʒʱ,HIN,t_1370999,TGT,stimuli_raw/wav/Fsakshi1.wav,27,Fsakshi1_27,HIN,104.19,103.81796,d͡ʒʱ,False,Fsakshi,ADXHA,0.32584148154401177
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0613681,TGT,stimuli_raw/wav/Fbhavya2.wav,26,Fbhavya2_26,HIN,84.27825,83.87,d͡ʒʱ,False,Fbhavya,ADXHA,0.299547224678667
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_1198984,TGT,stimuli_raw/wav/Fbhavya1.wav,26,Fbhavya1_26,HIN,195.58,195.16689,d͡ʒʱ,False,Fbhavya,ADXHA,0.28766383820558655
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,103.9,104.36,Mnirbhay2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_1369901,TGT,stimuli_raw/wav/Fsakshi1.wav,27,Fsakshi1_27,HIN,104.19,103.81796,d͡ʒʱ,False,Fsakshi,ADXHA,0.3399280389789007
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,168.79,169.23984,Mnirbhay1_26,ADXHA,26,M,d͡ʒʱ,HIN,t_1368861,TGT,stimuli_raw/wav/Fsakshi1.wav,26,Fsakshi1_26,HIN,101.99,101.56,d͡ʒʱ,False,Fsakshi,ADXHA,0.3819629432747031
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,74.65066,74.9988,Mrajesh2_25,ADXHA,25,M,d͡ʒʱ,HIN,t_0612772,TGT,stimuli_raw/wav/Fbhavya2.wav,25,Fbhavya2_25,HIN,82.15961,81.75,d͡ʒʱ,False,Fbhavya,ADXHA,0.31336017410702716
