AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_0368708,TGT,stimuli_raw/wav/Fsakshi2.wav,54,Fsakshi2_54,ENG,229.46,229.07,n,F,Fsakshi,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0949210,TGT,stimuli_raw/wav/FNiralee1.wav,53,FNiralee1_53,ENG,419.42,418.97076,n,F,FNiralee,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,255.96,256.42,Mnirbhay2_65,ABHA,65,M,bʱ,HIN,t_0379706,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0069506,TGT,stimuli_raw/wav/Mrajesh1.wav,66,Mrajesh1_66,HIN,234.52,234.08174,bʱ,M,Mrajesh,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0378512,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,196.17,196.56,Fbhavya2_66,ABHA,66,F,bʱ,HIN,t_0069554,TGT,stimuli_raw/wav/Mrajesh1.wav,66,Mrajesh1_66,HIN,234.52,234.08174,bʱ,M,Mrajesh,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0068950,TGT,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0379181,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0812879,TGT,stimuli_raw/wav/Mrajesh2.wav,64,Mrajesh2_64,HIN,176.98,176.5892,bʱ,M,Mrajesh,ABHA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,bʱ,HIN,t_0816223,TGT,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,bʱ,M,Mrajesh,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,259.73,260.19,Mnirbhay2_66,ABHA,66,M,bʱ,HIN,t_0379863,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0378641,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0376254,TGT,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,194.15,194.56529,Fbhavya2_65,ABHA,65,F,bʱ,HIN,t_0068405,TGT,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_1109536,TGT,stimuli_raw/wav/Mnirbhay1.wav,66,Mnirbhay1_66,HIN,451.5,450.96,bʱ,M,Mnirbhay,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0379916,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0382364,TGT,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,bʱ,HIN,t_0212041,TGT,stimuli_raw/wav/FNiralee2.wav,64,FNiralee2_64,HIN,230.12498,229.61735,bʱ,F,FNiralee,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,442.94,443.32962,Fbhavya1_68,ABHA,68,F,bʱ,HIN,t_0814440,TGT,stimuli_raw/wav/Mrajesh2.wav,65,Mrajesh2_65,HIN,178.72,178.37131,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0377581,TGT,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,F,Fsakshi,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,255.96,256.42,Mnirbhay2_65,ABHA,65,M,bʱ,HIN,t_0381242,TGT,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,196.17,196.56,Fbhavya2_66,ABHA,66,F,bʱ,HIN,t_0816479,TGT,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,bʱ,M,Mrajesh,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,445.09,445.47325,Fbhavya1_69,ABHA,69,F,bʱ,HIN,t_0068594,TGT,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,bʱ,HIN,t_0381283,TGT,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,440.97,441.37087,Fbhavya1_67,ABHA,67,F,bʱ,HIN,t_0068648,TGT,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0378901,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_1255838,TGT,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,F,Fbhavya,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,bʱ,HIN,t_0380193,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0382633,TGT,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0815987,TGT,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,bʱ,M,Mrajesh,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,445.09,445.47325,Fbhavya1_69,ABHA,69,F,bʱ,HIN,t_0068090,TGT,stimuli_raw/wav/Mrajesh1.wav,64,Mrajesh1_64,HIN,230.76,230.39151,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,259.73,260.19,Mnirbhay2_66,ABHA,66,M,bʱ,HIN,t_0377823,TGT,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,F,Fsakshi,ABHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0070843,TGT,stimuli_raw/wav/Mrajesh1.wav,66,Mrajesh1_66,HIN,234.52,234.08174,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0377876,TGT,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,F,Fsakshi,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,460.75,461.12842,Fbhavya1_71,AMA,71,F,m,ENG,t_0818969,TGT,stimuli_raw/wav/Mrajesh2.wav,69,Mrajesh2_69,ENG,187.88,187.55426,m,M,Mrajesh,AMA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,268.38,268.81,Mnirbhay2_68,AMA,68,M,m,ENG,t_0383162,TGT,stimuli_raw/wav/Fsakshi2.wav,67,Fsakshi2_67,ENG,282.46,282.11385,m,F,Fsakshi,AMA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,199.7,200.08042,Fbhavya2_67,AMA,67,F,m,ENG,t_0817372,TGT,stimuli_raw/wav/Mrajesh2.wav,67,Mrajesh2_67,ENG,184.38,183.93,m,M,Mrajesh,AMA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,468.9,469.36,Mnirbhay1_67,AMA,67,M,m,ENG,t_0383203,TGT,stimuli_raw/wav/Fsakshi2.wav,67,Fsakshi2_67,ENG,282.46,282.11385,m,F,Fsakshi,AMA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,468.9,469.36,Mnirbhay1_67,AMA,67,M,m,ENG,t_0386239,TGT,stimuli_raw/wav/Fsakshi2.wav,69,Fsakshi2_69,ENG,287.06,286.672,m,F,Fsakshi,AMA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,268.38,268.81,Mnirbhay2_68,AMA,68,M,m,ENG,t_0387518,TGT,stimuli_raw/wav/Fsakshi2.wav,69,Fsakshi2_69,ENG,287.06,286.672,m,F,Fsakshi,AMA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,460.75,461.12842,Fbhavya1_71,AMA,71,F,m,ENG,t_1111301,TGT,stimuli_raw/wav/Mnirbhay1.wav,67,Mnirbhay1_67,ENG,469.36,468.9,m,M,Mnirbhay,AMA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,460.75,461.12842,Fbhavya1_71,AMA,71,F,m,ENG,t_0819104,TGT,stimuli_raw/wav/Mrajesh2.wav,69,Mrajesh2_69,ENG,187.88,187.55426,m,M,Mrajesh,AMA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,471.5,471.89,Mnirbhay1_68,AMA,68,M,m,ENG,t_0385028,TGT,stimuli_raw/wav/Fsakshi2.wav,68,Fsakshi2_68,ENG,284.72,284.3,m,F,Fsakshi,AMA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,458.79,459.16,Fbhavya1_70,AMA,70,F,m,ENG,t_0071611,TGT,stimuli_raw/wav/Mrajesh1.wav,67,Mrajesh1_67,ENG,239.16,238.8,m,M,Mrajesh,AMA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,284.3,284.72,Fsakshi2_68,AMA,68,F,m,ENG,t_0819155,TGT,stimuli_raw/wav/Mrajesh2.wav,69,Mrajesh2_69,ENG,187.88,187.55426,m,M,Mrajesh,AMA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,284.3,284.72,Fsakshi2_68,AMA,68,F,m,ENG,t_0819155,TGT,stimuli_raw/wav/Mrajesh2.wav,69,Mrajesh2_69,ENG,187.88,187.55426,m,M,Mrajesh,AMA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,201.88,202.29306,Fbhavya2_68,AMA,68,F,m,ENG,t_0817043,TGT,stimuli_raw/wav/Mrajesh2.wav,67,Mrajesh2_67,ENG,184.38,183.93,m,M,Mrajesh,AMA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,471.5,471.89,Mnirbhay1_68,AMA,68,M,m,ENG,t_0385964,TGT,stimuli_raw/wav/Fsakshi2.wav,68,Fsakshi2_68,ENG,284.72,284.3,m,F,Fsakshi,AMA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,286.672,287.06,Fsakshi2_69,AMA,69,F,m,ENG,t_0526218,TGT,stimuli_raw/wav/Mnirbhay2.wav,67,Mnirbhay2_67,ENG,265.44,265.02,m,M,Mnirbhay,AMA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,471.5,471.89,Mnirbhay1_68,AMA,68,M,m,ENG,t_0384284,TGT,stimuli_raw/wav/Fsakshi2.wav,67,Fsakshi2_67,ENG,282.46,282.11385,m,F,Fsakshi,AMA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,458.79,459.16,Fbhavya1_70,AMA,70,F,m,ENG,t_0072871,TGT,stimuli_raw/wav/Mrajesh1.wav,68,Mrajesh1_68,ENG,241.05,240.72,m,M,Mrajesh,AMA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,474.39,474.84,Mnirbhay1_69,AMA,69,M,m,ENG,t_0383445,TGT,stimuli_raw/wav/Fsakshi2.wav,67,Fsakshi2_67,ENG,282.46,282.11385,m,F,Fsakshi,AMA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,265.02,265.44,Mnirbhay2_67,AMA,67,M,m,ENG,t_0386893,TGT,stimuli_raw/wav/Fsakshi2.wav,69,Fsakshi2_69,ENG,287.06,286.672,m,F,Fsakshi,AMA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_0385548,TGT,stimuli_raw/wav/Fsakshi2.wav,68,Fsakshi2_68,ENG,284.72,284.3,m,F,Fsakshi,AMA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_1264650,TGT,stimuli_raw/wav/Fbhavya1.wav,71,Fbhavya1_71,ENG,461.12842,460.75,m,F,Fbhavya,AMA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_1264650,TGT,stimuli_raw/wav/Fbhavya1.wav,71,Fbhavya1_71,ENG,461.12842,460.75,m,F,Fbhavya,AMA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,458.79,459.16,Fbhavya1_70,AMA,70,F,m,ENG,t_0073006,TGT,stimuli_raw/wav/Mrajesh1.wav,68,Mrajesh1_68,ENG,241.05,240.72,m,M,Mrajesh,AMA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,282.11385,282.46,Fsakshi2_67,AMA,67,F,m,ENG,t_0817264,TGT,stimuli_raw/wav/Mrajesh2.wav,67,Mrajesh2_67,ENG,184.38,183.93,m,M,Mrajesh,AMA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,543.1124599999998,543.54403,FNiralee1_71,AJA,71,F,j,ENG,t_0823292,TGT,stimuli_raw/wav/Mrajesh2.wav,72,Mrajesh2_72,ENG,195.05,194.70339,j,M,Mrajesh,AJA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,495.76,496.28,Mnirbhay1_72,AJA,72,M,j,ENG,t_0390021,TGT,stimuli_raw/wav/Fsakshi2.wav,71,Fsakshi2_71,ENG,296.39,295.95,j,F,Fsakshi,AJA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,212.43,212.78783,Fbhavya2_72,AJA,72,F,j,ENG,t_0820068,TGT,stimuli_raw/wav/Mrajesh2.wav,70,Mrajesh2_70,ENG,191.54,191.09,j,M,Mrajesh,AJA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,495.76,496.28,Mnirbhay1_72,AJA,72,M,j,ENG,t_0388329,TGT,stimuli_raw/wav/Fsakshi2.wav,70,Fsakshi2_70,ENG,294.2,293.87668,j,F,Fsakshi,AJA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,212.43,212.78783,Fbhavya2_72,AJA,72,F,j,ENG,t_0822732,TGT,stimuli_raw/wav/Mrajesh2.wav,72,Mrajesh2_72,ENG,195.05,194.70339,j,M,Mrajesh,AJA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,212.43,212.78783,Fbhavya2_72,AJA,72,F,j,ENG,t_0822732,TGT,stimuli_raw/wav/Mrajesh2.wav,72,Mrajesh2_72,ENG,195.05,194.70339,j,M,Mrajesh,AJA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,238.07,238.51,FNiralee2_67,AJA,67,F,j,ENG,t_1115230,TGT,stimuli_raw/wav/Mnirbhay1.wav,71,Mnirbhay1_71,ENG,493.93,493.5,j,M,Mnirbhay,AJA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,478.28,478.67036,Fbhavya1_73,AJA,73,F,j,ENG,t_0821512,TGT,stimuli_raw/wav/Mrajesh2.wav,71,Mrajesh2_71,ENG,193.32,192.95967,j,M,Mrajesh,AJA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,194.70339,195.05,Mrajesh2_72,AJA,72,M,j,ENG,t_0970980,TGT,stimuli_raw/wav/FNiralee1.wav,71,FNiralee1_71,ENG,543.54403,543.11246,j,F,FNiralee,AJA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,495.76,496.28,Mnirbhay1_72,AJA,72,M,j,ENG,t_0685473,TGT,stimuli_raw/wav/Fbhavya2.wav,72,Fbhavya2_72,ENG,212.78783,212.43,j,F,Fbhavya,AJA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,277.02,277.43,Mnirbhay2_70,AJA,70,M,j,ENG,t_1417792,TGT,stimuli_raw/wav/Fsakshi1.wav,62,Fsakshi1_62,ENG,255.58,255.19,j,F,Fsakshi,AJA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,210.45721,210.78,Fbhavya2_71,AJA,71,F,j,ENG,t_0077606,TGT,stimuli_raw/wav/Mrajesh1.wav,72,Mrajesh1_72,ENG,250.91,250.59,j,M,Mrajesh,AJA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,493.5,493.93,Mnirbhay1_71,AJA,71,M,j,ENG,t_1419551,TGT,stimuli_raw/wav/Fsakshi1.wav,63,Fsakshi1_63,ENG,257.66,257.32,j,F,Fsakshi,AJA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,493.5,493.93,Mnirbhay1_71,AJA,71,M,j,ENG,t_0684272,TGT,stimuli_raw/wav/Fbhavya2.wav,71,Fbhavya2_71,ENG,210.78,210.45721,j,F,Fbhavya,AJA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,478.28,478.67036,Fbhavya1_73,AJA,73,F,j,ENG,t_0076441,TGT,stimuli_raw/wav/Mrajesh1.wav,71,Mrajesh1_71,ENG,249.08499,248.7164,j,M,Mrajesh,AJA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,250.59,250.91,Mrajesh1_72,AJA,72,M,j,ENG,t_1417863,TGT,stimuli_raw/wav/Fsakshi1.wav,62,Fsakshi1_62,ENG,255.58,255.19,j,F,Fsakshi,AJA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,277.02,277.43,Mnirbhay2_70,AJA,70,M,j,ENG,t_1418788,TGT,stimuli_raw/wav/Fsakshi1.wav,62,Fsakshi1_62,ENG,255.58,255.19,j,F,Fsakshi,AJA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,212.43,212.78783,Fbhavya2_72,AJA,72,F,j,ENG,t_0821778,TGT,stimuli_raw/wav/Mrajesh2.wav,71,Mrajesh2_71,ENG,193.32,192.95967,j,M,Mrajesh,AJA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,280.58,281.01,Mnirbhay2_71,AJA,71,M,j,ENG,t_0390686,TGT,stimuli_raw/wav/Fsakshi2.wav,71,Fsakshi2_71,ENG,296.39,295.95,j,F,Fsakshi,AJA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,284.2,284.61,Mnirbhay2_72,AJA,72,M,j,ENG,t_0392043,TGT,stimuli_raw/wav/Fsakshi2.wav,72,Fsakshi2_72,ENG,298.63,298.27,j,F,Fsakshi,AJA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,495.76,496.28,Mnirbhay1_72,AJA,72,M,j,ENG,t_1417140,TGT,stimuli_raw/wav/Fsakshi1.wav,61,Fsakshi1_61,ENG,253.67,253.28,j,F,Fsakshi,AJA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,480.43426,480.82,Fbhavya1_74,AJA,74,F,j,ENG,t_0823817,TGT,stimuli_raw/wav/Mrajesh2.wav,72,Mrajesh2_72,ENG,195.05,194.70339,j,M,Mrajesh,AJA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,212.43,212.78783,Fbhavya2_72,AJA,72,F,j,ENG,t_0077301,TGT,stimuli_raw/wav/Mrajesh1.wav,72,Mrajesh1_72,ENG,250.91,250.59,j,M,Mrajesh,AJA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,493.5,493.93,Mnirbhay1_71,AJA,71,M,j,ENG,t_0392132,TGT,stimuli_raw/wav/Fsakshi2.wav,72,Fsakshi2_72,ENG,298.63,298.27,j,F,Fsakshi,AJA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,295.55,295.94,Mnirbhay2_75,ARA,75,M,ɾ,ENG,t_0394311,TGT,stimuli_raw/wav/Fsakshi2.wav,73,Fsakshi2_73,ENG,305.62,305.22,ɾ,F,Fsakshi,ARA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,218.69,219.03,Fbhavya2_74,ARA,74,F,ɾ,ENG,t_0534935,TGT,stimuli_raw/wav/Mnirbhay2.wav,75,Mnirbhay2_75,ENG,295.94,295.55,ɾ,M,Mnirbhay,ARA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,198.38288,198.75,Mrajesh2_73,ARA,73,M,ɾ,ENG,t_0974254,TGT,stimuli_raw/wav/FNiralee1.wav,73,FNiralee1_73,ENG,588.01231,587.54402,ɾ,F,FNiralee,ARA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,258.25719,258.6,Mrajesh1_75,ARA,75,M,ɾ,ENG,t_0226002,TGT,stimuli_raw/wav/FNiralee2.wav,73,FNiralee2_73,ENG,303.08,302.62,ɾ,F,FNiralee,ARA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,254.44351,254.83,Mrajesh1_73,ARA,73,M,ɾ,ENG,t_0393502,TGT,stimuli_raw/wav/Fsakshi2.wav,73,Fsakshi2_73,ENG,305.62,305.22,ɾ,F,Fsakshi,ARA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,497.63769,497.98145,Fbhavya1_76,ARA,76,F,ɾ,ENG,t_1117744,TGT,stimuli_raw/wav/Mnirbhay1.wav,73,Mnirbhay1_73,ENG,514.22613,513.82299,ɾ,M,Mnirbhay,ARA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_0393542,TGT,stimuli_raw/wav/Fsakshi2.wav,73,Fsakshi2_73,ENG,305.62,305.22,ɾ,F,Fsakshi,ARA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_0393542,TGT,stimuli_raw/wav/Fsakshi2.wav,73,Fsakshi2_73,ENG,305.62,305.22,ɾ,F,Fsakshi,ARA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,513.82299,514.22613,Mnirbhay1_73,ARA,73,M,ɾ,ENG,t_0397891,TGT,stimuli_raw/wav/Fsakshi2.wav,75,Fsakshi2_75,ENG,311.49,311.18513,ɾ,F,Fsakshi,ARA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,218.69,219.03,Fbhavya2_74,ARA,74,F,ɾ,ENG,t_0826061,TGT,stimuli_raw/wav/Mrajesh2.wav,74,Mrajesh2_74,ENG,200.53,200.12353,ɾ,M,Mrajesh,ARA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_1424681,TGT,stimuli_raw/wav/Fsakshi1.wav,66,Fsakshi1_66,ENG,265.31,264.97995,ɾ,F,Fsakshi,ARA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,501.83,502.17514000000006,Fbhavya1_78,ARA,78,F,ɾ,ENG,t_0826770,TGT,stimuli_raw/wav/Mrajesh2.wav,75,Mrajesh2_75,ENG,202.32,201.97492,ɾ,M,Mrajesh,ARA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,513.82299,514.22613,Mnirbhay1_73,ARA,73,M,ɾ,ENG,t_1422130,TGT,stimuli_raw/wav/Fsakshi1.wav,64,Fsakshi1_64,ENG,261.03,260.65,ɾ,F,Fsakshi,ARA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,218.69,219.03,Fbhavya2_74,ARA,74,F,ɾ,ENG,t_0824873,TGT,stimuli_raw/wav/Mrajesh2.wav,73,Mrajesh2_73,ENG,198.75,198.38288,ɾ,M,Mrajesh,ARA
